word,freq_jukugo,freq_all_words,freq_total,in_jukugo,in_all_words
俗流,1,0,1,True,False
俗物,1,1,2,True,True
俗物根性,1,0,1,True,False
俗物的,1,0,1,True,False
俗用,1,0,1,True,False
俗画,1,0,1,True,False
俗界,1,0,1,True,False
俗眼,1,0,1,True,False
俗神道,1,0,1,True,False
俗称,1,0,1,True,False
俗筆,1,0,1,True,False
俗筝,1,0,1,True,False
俗箏,1,0,1,True,False
俗累,1,0,1,True,False
俗縁,1,0,1,True,False
俗習,1,0,1,True,False
俗耳,1,0,1,True,False
俗臭,1,0,1,True,False
俗臭紛紛,1,0,1,True,False
俗臭芬芬,1,0,1,True,False
俗衆,1,0,1,True,False
俗見,1,0,1,True,False
俗解,1,0,1,True,False
俗言,1,0,1,True,False
俗話,1,0,1,True,False
俗語,1,0,1,True,False
俗説,1,0,1,True,False
俗調,1,0,1,True,False
俗談,1,0,1,True,False
俗談平話,1,0,1,True,False
俗論,1,0,1,True,False
俗諦,1,0,1,True,False
俗諺,1,0,1,True,False
俗謡,1,0,1,True,False
俗議,1,0,1,True,False
俗趣,1,0,1,True,False
俗趣味,1,0,1,True,False
俗輩,1,0,1,True,False
俗間,1,0,1,True,False
俗骨,1,0,1,True,False
俘囚,1,0,1,True,False
俘虜,1,0,1,True,False
俘虜収容所,1,0,1,True,False
俚伝,1,0,1,True,False
俚俗,1,0,1,True,False
俚医,1,0,1,True,False
俚歌,1,0,1,True,False
俚称,1,0,1,True,False
俚耳,1,0,1,True,False
俚薬,1,0,1,True,False
俚言,1,0,1,True,False
俚話,1,0,1,True,False
俚語,1,0,1,True,False
俚説,1,0,1,True,False
俚談,1,0,1,True,False
俚諺,1,0,1,True,False
俚謡,1,0,1,True,False
俚譚,1,0,1,True,False
俚賤,1,0,1,True,False
俛首,1,0,1,True,False
保佐人,1,0,1,True,False
保体,1,0,1,True,False
保修,1,0,1,True,False
保健,1,0,1,True,False
保健体育,1,0,1,True,False
保健制度,1,0,1,True,False
保健医,1,0,1,True,False
保健婦,1,0,1,True,False
保健学,1,0,1,True,False
保健室,1,0,1,True,False
保健室登校,1,0,1,True,False
保健師,1,0,1,True,False
保健所,1,0,1,True,False
保健所政令市,1,0,1,True,False
保健機能食品,1,0,1,True,False
保健物理学,1,0,1,True,False
保健環境研究所,1,0,1,True,False
保健省,1,0,1,True,False
保健福祉,1,0,1,True,False
保健福祉研究所,1,0,1,True,False
保健科学大学,1,0,1,True,False
保健衛生,1,0,1,True,False
保健衛生大学,1,0,1,True,False
保元,1,0,1,True,False
保全,1,0,1,True,False
保全会,1,0,1,True,False
保全会社,1,0,1,True,False
保全性,1,0,1,True,False
保全生態学,1,0,1,True,False
保全生物学,1,0,1,True,False
保全遺伝学,1,0,1,True,False
保冷,1,0,1,True,False
保冷剤,1,0,1,True,False
保冷車,1,0,1,True,False
保合,1,0,1,True,False
保命,1,0,1,True,False
保因者,1,0,1,True,False
保塁,1,0,1,True,False
保姆,1,0,1,True,False
保存,1,0,1,True,False
保存会,1,0,1,True,False
保存先,1,0,1,True,False
保存処理,1,0,1,True,False
保存剤,1,0,1,True,False
保存力,1,0,1,True,False
保存地区,1,0,1,True,False
保存容器,1,0,1,True,False
保存庫,1,0,1,True,False
保存料,1,0,1,True,False
保存方法,1,0,1,True,False
保存期間,1,0,1,True,False
保存期間検査,1,0,1,True,False
保存樹,1,0,1,True,False
保存版,1,0,1,True,False
保存状態,1,0,1,True,False
保存的,1,0,1,True,False
保存系,1,0,1,True,False
保存量,1,0,1,True,False
保存食,1,0,1,True,False
保存食品,1,0,1,True,False
保守,1,0,1,True,False
保守主義,1,0,1,True,False
保守党,1,0,1,True,False
保守契約,1,0,1,True,False
保守性,1,0,1,True,False
保守政権,1,0,1,True,False
保守新党,1,0,1,True,False
保守本流,1,0,1,True,False
保守派,1,0,1,True,False
保守点検,1,0,1,True,False
保守王国,1,0,1,True,False
保守的,1,0,1,True,False
保守盤,1,0,1,True,False
保守系,1,0,1,True,False
保守系無所属,1,0,1,True,False
保守車両,1,0,1,True,False
保安,1,0,1,True,False
保安上,1,0,1,True,False
保安係,1,0,1,True,False
保安処分,1,0,1,True,False
保安員,1,0,1,True,False
保安官,1,0,1,True,False
保安庁,1,0,1,True,False
保安条例,1,0,1,True,False
保安林,1,0,1,True,False
保安要員,1,1,2,True,True
保安設備,1,0,1,True,False
保安課,1,0,1,True,False
保安部,1,0,1,True,False
保安院,1,0,1,True,False
保延,1,0,1,True,False
保持,1,0,1,True,False
保持者,1,0,1,True,False
保有,1,0,1,True,False
保有株,1,0,1,True,False
保有熱,1,0,1,True,False
保有米,1,0,1,True,False
保有者,1,0,1,True,False
保母,1,0,1,True,False
保水,1,1,2,True,True
保水剤,1,0,1,True,False
保水力,1,0,1,True,False
保活,1,0,1,True,False
保温,1,1,2,True,True
保温性,1,0,1,True,False
保温材,1,0,1,True,False
保湿,1,0,1,True,False
保湿剤,1,0,1,True,False
保湿液,1,0,1,True,False
保無,1,0,1,True,False
保父,1,0,1,True,False
保環研,1,0,1,True,False
保留,1,0,1,True,False
保留音,1,0,1,True,False
保磁力,1,0,1,True,False
保科美術館,1,0,1,True,False
保秘,1,0,1,True,False
保税,1,0,1,True,False
保税倉庫,1,0,1,True,False
保税地域,1,0,1,True,False
保管,1,0,1,True,False
保管人,1,0,1,True,False
保管会社,1,0,1,True,False
保管場所,1,0,1,True,False
保管庫,1,0,1,True,False
保管所,1,0,1,True,False
保管料,1,1,2,True,True
保管施設,1,0,1,True,False
保管林,1,0,1,True,False
保管物,1,0,1,True,False
保管証,1,0,1,True,False
保管金,1,0,1,True,False
保線,1,0,1,True,False
保線区,1,0,1,True,False
保線要員,1,0,1,True,False
保育,1,0,1,True,False
保育協力日,1,0,1,True,False
保育器,1,0,1,True,False
保育園,1,1,2,True,True
保育園児,1,0,1,True,False
保育士,1,0,1,True,False
保育室,1,0,1,True,False
保育所,1,0,1,True,False
保育料,1,0,1,True,False
保育施設,1,0,1,True,False
保育者,1,0,1,True,False
保菌,1,0,1,True,False
保菌者,1,0,1,True,False
保蔵,1,0,1,True,False
保衛,1,0,1,True,False
保証,1,0,1,True,False
保証人,1,0,1,True,False
保証付,1,0,1,True,False
保証会社,1,0,1,True,False
保証保険,1,0,1,True,False
保証小切手,1,0,1,True,False
保証料,1,0,1,True,False
保証書,1,1,2,True,True
保証期間,1,0,1,True,False
保証格納域,1,0,1,True,False
保証牛乳,1,0,1,True,False
保証状,1,0,1,True,False
保証給,1,0,1,True,False
保証責務,1,0,1,True,False
保証金,1,0,1,True,False
保護,1,1,2,True,True
保護主義,1,0,1,True,False
保護作業場,1,0,1,True,False
保護処分,1,0,1,True,False
保護区,1,0,1,True,False
保護司,1,0,1,True,False
保護団体,1,0,1,True,False
保護国,1,0,1,True,False
保護委員,1,0,1,True,False
保護室,1,0,1,True,False
保護帽,1,0,1,True,False
保護政策,1,0,1,True,False
保護施設,1,0,1,True,False
保護期間,1,0,1,True,False
保護板,1,0,1,True,False
保護林,1,0,1,True,False
保護検束,1,0,1,True,False
保護機能,1,0,1,True,False
保護法,1,0,1,True,False
保護犬,1,0,1,True,False
保護猫,1,0,1,True,False
保護税,1,0,1,True,False
保護細胞,1,0,1,True,False
保護者,1,0,1,True,False
保護者会,1,0,1,True,False
保護膜,1,0,1,True,False
保護色,1,0,1,True,False
保護装置,1,0,1,True,False
保護観察,1,0,1,True,False
保護観察所,1,0,1,True,False
保護貿易,1,0,1,True,False
保護貿易主義,1,0,1,True,False
保護金,1,0,1,True,False
保護関税,1,0,1,True,False
保護関税率,1,0,1,True,False
保護領,1,0,1,True,False
保護領域,1,0,1,True,False
保護鳥,1,0,1,True,False
保身,1,0,1,True,False
保身第一,1,0,1,True,False
保身術,1,0,1,True,False
保釈,1,0,1,True,False
保釈中,1,0,1,True,False
保釈金,1,0,1,True,False
保険,1,0,1,True,False
保険事故,1,0,1,True,False
保険付,1,0,1,True,False
保険代理店,1,0,1,True,False
保険会社,1,0,1,True,False
保険価額,1,0,1,True,False
保険制度,1,0,1,True,False
保険募集人,1,0,1,True,False
保険勧誘員,1,0,1,True,False
保険医,1,0,1,True,False
保険取引,1,0,1,True,False
保険外交員,1,0,1,True,False
保険契約,1,0,1,True,False
保険契約者,1,0,1,True,False
保険屋,1,0,1,True,False
保険掛金,1,0,1,True,False
保険料,1,0,1,True,False
保険料率,1,0,1,True,False
保険業,1,0,1,True,False
保険業法,1,0,1,True,False
保険給付,1,0,1,True,False
保険者,1,0,1,True,False
保険者番号,1,0,1,True,False
保険薬,1,0,1,True,False
保険計理人,1,0,1,True,False
保険診療,1,0,1,True,False
保険証,1,0,1,True,False
保険証券,1,0,1,True,False
保険証明書,1,0,1,True,False
保険証書,1,0,1,True,False
保険金,1,0,1,True,False
保険金受取人,1,0,1,True,False
保障,1,0,1,True,False
保障付,1,0,1,True,False
保障占領,1,0,1,True,False
保障措置,1,0,1,True,False
保障給,1,0,1,True,False
保革,1,0,1,True,False
保革伯仲,1,0,1,True,False
保革油,1,0,1,True,False
保養,1,0,1,True,False
保養地,1,0,1,True,False
保養所,1,0,1,True,False
保養院,1,0,1,True,False
俟二,1,0,1,True,False
俟村,1,0,1,True,False
俠友会,1,0,1,True,False
俠女,1,0,1,True,False
俠客,1,0,1,True,False
俠気,1,0,1,True,False
俠道会,1,0,1,True,False
信仰,1,0,1,True,False
信仰告白,1,0,1,True,False
信仰心,1,0,1,True,False
信仰生活,1,0,1,True,False
信仰的,1,0,1,True,False
信仰箇条,1,0,1,True,False
信仰者,1,0,1,True,False
信任,1,0,1,True,False
信任投票,1,0,1,True,False
信任状,1,0,1,True,False
信任票,1,0,1,True,False
信任統治制度,1,0,1,True,False
信伏,1,0,1,True,False
信倚,1,0,1,True,False
信受,1,0,1,True,False
信号,1,0,1,True,False
信号再生,1,0,1,True,False
信号処理,1,0,1,True,False
信号劣化,1,0,1,True,False
信号器,1,0,1,True,False
信号場,1,0,1,True,False
信号塔,1,0,1,True,False
信号変換,1,0,1,True,False
信号対雑音比,1,0,1,True,False
信号局,1,0,1,True,False
信号強度,1,0,1,True,False
信号弾,1,0,1,True,False
信号成形,1,0,1,True,False
信号所,1,0,1,True,False
信号手,1,0,1,True,False
信号手順,1,0,1,True,False
信号拳銃,1,0,1,True,False
信号旗,1,0,1,True,False
信号書,1,0,1,True,False
信号検出,1,0,1,True,False
信号機,1,1,2,True,True
信号灯,1,0,1,True,False
信号炎管,1,0,1,True,False
信号無視,1,0,1,True,False
信号発生器,1,0,1,True,False
信号符字,1,0,1,True,False
信号網,1,0,1,True,False
信号雑音比,1,0,1,True,False
信号電波,1,0,1,True,False
信士,1,0,1,True,False
信天翁,1,0,1,True,False
信夫摺,1,0,1,True,False
信奉,1,0,1,True,False
信奉者,1,0,1,True,False
信女,1,0,1,True,False
信実,1,0,1,True,False
信州,1,0,1,True,False
信州大学,1,0,1,True,False
信徒,1,0,1,True,False
信徒伝動,1,0,1,True,False
信徒伝動者,1,0,1,True,False
信心,1,1,2,True,True
信心家,1,1,2,True,True
信念,1,1,2,True,True
信愛,1,0,1,True,False
信愛女子短大,1,0,1,True,False
信憑,1,0,1,True,False
信憑性,1,0,1,True,False
信教,1,0,1,True,False
信施,1,0,1,True,False
信書,1,1,2,True,True
信書便,1,0,1,True,False
信書開封罪,1,0,1,True,False
信書開披罪,1,0,1,True,False
信服,1,0,1,True,False
信望,1,0,1,True,False
信条,1,0,1,True,False
信楽焼,1,0,1,True,False
信楽高原鉄道,1,0,1,True,False
信楽高原鐡道,1,0,1,True,False
信楽高原鐵道,1,0,1,True,False
信漁連,1,0,1,True,False
信濃,1,0,1,True,False
信濃胡桃,1,0,1,True,False
信濃金梅,1,0,1,True,False
信濃頬髭蝙蝠,1,0,1,True,False
信玄袋,1,0,1,True,False
信玄餅,1,0,1,True,False
信用,1,1,2,True,True
信用不安,1,0,1,True,False
信用保険,1,0,1,True,False
信用協同組合,1,0,1,True,False
信用危機,1,0,1,True,False
信用収縮,1,0,1,True,False
信用取引,1,0,1,True,False
信用度,1,0,1,True,False
信用性,1,0,1,True,False
信用情報,1,0,1,True,False
信用手形,0,1,1,False,True
信用拡大,1,0,1,True,False
信用格付機関,1,0,1,True,False
信用残,1,0,1,True,False
信用状,1,0,1,True,False
信用状態,1,0,1,True,False
信用組合,1,0,1,True,False
信用経済,1,0,1,True,False
信用膨張,1,0,1,True,False
信用詐欺,1,0,1,True,False
信用調査,1,0,1,True,False
信用調査会社,1,0,1,True,False
信用販売,1,0,1,True,False
信用買,1,0,1,True,False
信用貸,1,0,1,True,False
信用金庫,1,1,2,True,True
信用銘柄,1,0,1,True,False
信疑,1,0,1,True,False
信管,1,0,1,True,False
信約,1,0,1,True,False
信組,1,0,1,True,False
信経,1,0,1,True,False
信義,1,0,1,True,False
信義則,1,0,1,True,False
信者,1,0,1,True,False
信腹,1,0,1,True,False
信託,1,0,1,True,False
信託事業,0,1,1,False,True
信託会社,1,1,2,True,True
信託基金,1,0,1,True,False
信託報酬,1,0,1,True,False
信託契約,1,0,1,True,False
信託投資,1,0,1,True,False
信託業,1,0,1,True,False
信託業務,1,0,1,True,False
信託法,1,0,1,True,False
信託統治,1,0,1,True,False
信託統治理事会,1,0,1,True,False
信託証書,1,0,1,True,False
信託財産,1,0,1,True,False
信託資金,1,0,1,True,False
信託銀行,1,0,1,True,False
信証,1,0,1,True,False
信認,1,0,1,True,False
信販,1,0,1,True,False
信販会社,1,0,1,True,False
信賞必罰,1,0,1,True,False
信越,1,0,1,True,False
信越化学工業,1,0,1,True,False
信越本線,1,0,1,True,False
信連,1,0,1,True,False
信金,1,0,1,True,False
信金中央金庫,1,0,1,True,False
信頼,1,0,1,True,False
信頼係数,1,0,1,True,False
信頼区間,1,0,1,True,False
信頼回復,1,0,1,True,False
信頼度,1,0,1,True,False
信頼性,1,0,1,True,False
信頼感,1,0,1,True,False
信頼醸成,1,0,1,True,False
信頼醸成措置,1,0,1,True,False
信頼関係,1,0,1,True,False
信頼限界,1,0,1,True,False
俣側,1,0,1,True,False
俣川,1,0,1,True,False
俣沢,1,0,1,True,False
俣赤,1,0,1,True,False
俥上,1,0,1,True,False
俥代,1,0,1,True,False
俥夫,1,0,1,True,False
俥宿,1,0,1,True,False
俥屋,1,0,1,True,False
俥引,1,0,1,True,False
俥挽,1,0,1,True,False
俥曳,1,0,1,True,False
俥賃,1,0,1,True,False
修了,1,0,1,True,False
修了式,1,0,1,True,False
修了証,1,0,1,True,False
修了証書,1,0,1,True,False
修二会,1,0,1,True,False
修交,1,0,1,True,False
修史,1,0,1,True,False
修善,1,0,1,True,False
修営,1,0,1,True,False
修士,1,1,2,True,True
修士号,1,0,1,True,False
修士課程,1,0,1,True,False
修士論文,1,0,1,True,False
修好,1,0,1,True,False
修好条約,1,0,1,True,False
修学,1,1,2,True,True
修学旅行,1,1,2,True,True
修学旅行生,1,0,1,True,False
修己治人,1,0,1,True,False
修得,1,0,1,True,False
修復,1,0,1,True,False
修復作業,1,0,1,True,False
修復士,1,0,1,True,False
修復家,1,0,1,True,False
修復歴,1,0,1,True,False
修惑,1,0,1,True,False
修成,1,0,1,True,False
修撰,1,0,1,True,False
修改,1,0,1,True,False
修整,1,1,2,True,True
修文大学,1,0,1,True,False
修斗,1,0,1,True,False
修旅,1,0,1,True,False
修景,1,0,1,True,False
修業,1,0,1,True,False
修業年限,1,0,1,True,False
修正,1,0,1,True,False
修正主義,1,0,1,True,False
修正予算,1,0,1,True,False
修正時間,1,0,1,True,False
修正案,1,0,1,True,False
修正法,1,0,1,True,False
修正液,1,0,1,True,False
修正版,1,0,1,True,False
修正申告,1,0,1,True,False
修正者,1,0,1,True,False
修正論,1,0,1,True,False
修正資本主義,1,0,1,True,False
修法,1,0,1,True,False
修煉,1,0,1,True,False
修熟,1,0,1,True,False
修理,1,1,2,True,True
修理中,1,0,1,True,False
修理人,1,0,1,True,False
修理代,1,0,1,True,False
修理屋,1,0,1,True,False
修理工,1,0,1,True,False
修理工場,1,0,1,True,False
修理店,1,0,1,True,False
修理費,1,0,1,True,False
修祓,1,0,1,True,False
修築,1,0,1,True,False
修練,1,0,1,True,False
修練者,1,0,1,True,False
修繕,1,0,1,True,False
修繕中,1,0,1,True,False
修繕工,1,0,1,True,False
修繕工場,1,0,1,True,False
修繕積立金,1,0,1,True,False
修繕費,1,0,1,True,False
修羅,1,0,1,True,False
修羅場,1,0,1,True,False
修羅道,1,0,1,True,False
修習,1,0,1,True,False
修行,1,1,2,True,True
修行僧,1,0,1,True,False
修行者,1,0,1,True,False
修補,1,0,1,True,False
修覆,1,0,1,True,False
修訂,1,0,1,True,False
修証義,1,0,1,True,False
修論,1,0,1,True,False
修身,1,0,1,True,False
修辞,1,0,1,True,False
修辞学,1,0,1,True,False
修辞技法,1,0,1,True,False
修辞法,1,1,2,True,True
修辞疑問,1,0,1,True,False
修造,1,0,1,True,False
修道,1,0,1,True,False
修道会,1,0,1,True,False
修道僧,1,0,1,True,False
修道制度,1,0,1,True,False
修道士,1,1,2,True,True
修道女,1,0,1,True,False
修道尼,1,0,1,True,False
修道服,1,0,1,True,False
修道生活,1,0,1,True,False
修道者,1,0,1,True,False
修道誓願,1,0,1,True,False
修道院,1,0,1,True,False
修道院長,1,0,1,True,False
修錬,1,0,1,True,False
修院,1,0,1,True,False
修院長,1,0,1,True,False
修飾,1,1,2,True,True
修飾句,1,0,1,True,False
修飾子,1,0,1,True,False
修飾語,1,0,1,True,False
修飾語句,1,0,1,True,False
修養,1,0,1,True,False
修養会,1,0,1,True,False
修験,1,0,1,True,False
修験者,1,1,2,True,True
修験道,1,1,2,True,True
俯不,1,0,1,True,False
俯仰,1,0,1,True,False
俯仰天地,1,0,1,True,False
俯仰角,1,0,1,True,False
俯伏,1,0,1,True,False
俯加減,1,0,1,True,False
俯向,1,0,1,True,False
俯抑,1,0,1,True,False
俯目,1,0,1,True,False
俯瞰,1,0,1,True,False
俯瞰図,1,0,1,True,False
俯瞰撮影,1,0,1,True,False
俯瞰的,1,0,1,True,False
俯臥,1,0,1,True,False
俯視,1,0,1,True,False
俯観,1,0,1,True,False
俯角,1,0,1,True,False
俯首,1,0,1,True,False
俱利伽羅紋紋,1,0,1,True,False
俱利迦羅,1,0,1,True,False
俱利迦羅竜王,1,0,1,True,False
俱利迦羅紋紋,1,0,1,True,False
俱梨伽羅,1,0,1,True,False
俱梨伽羅紋紋,1,0,1,True,False
俱梨迦羅紋紋,1,0,1,True,False
俱楽部,1,0,1,True,False
俱樂部,1,0,1,True,False
俳中,1,0,1,True,False
俳事,1,0,1,True,False
俳人,1,0,1,True,False
俳仏,1,0,1,True,False
俳体,1,0,1,True,False
俳優,1,0,1,True,False
俳優労働組合,1,0,1,True,False
俳優組合,1,0,1,True,False
俳劇,1,0,1,True,False
俳及,1,0,1,True,False
俳友,1,0,1,True,False
俳句,1,0,1,True,False
俳句会,1,0,1,True,False
俳号,1,0,1,True,False
俳名,1,0,1,True,False
俳味,1,0,1,True,False
俳境,1,0,1,True,False
俳壇,1,0,1,True,False
俳士,1,0,1,True,False
俳声,1,0,1,True,False
俳家,1,0,1,True,False
俳巻,1,0,1,True,False
俳席,1,0,1,True,False
俳徊,1,0,1,True,False
俳擾,1,0,1,True,False
俳文,1,0,1,True,False
俳星,1,0,1,True,False
俳書,1,0,1,True,False
俳林,1,0,1,True,False
俳気,1,0,1,True,False
俳熱,1,0,1,True,False
俳画,1,0,1,True,False
俳界,1,0,1,True,False
俳病,1,0,1,True,False
俳社,1,0,1,True,False
俳紙,1,0,1,True,False
俳聖,1,0,1,True,False
俳評,1,0,1,True,False
俳話,1,0,1,True,False
俳誌,1,0,1,True,False
俳談,1,0,1,True,False
俳論,1,0,1,True,False
俳諧,1,0,1,True,False
俳諧味,1,0,1,True,False
俳諧師,1,0,1,True,False
俳趣,1,0,1,True,False
俳道,1,0,1,True,False
俳風,1,0,1,True,False
俵数,1,0,1,True,False
俵物,1,0,1,True,False
俵編,1,0,1,True,False
俵茱萸,1,0,1,True,False
俵雪,1,0,1,True,False
俶儻,1,0,1,True,False
俸上,1,0,1,True,False
俸祿,1,0,1,True,False
俸祿米,1,0,1,True,False
俸禄,1,0,1,True,False
俸禄米,1,0,1,True,False
俸給,1,0,1,True,False
俸給生活者,1,0,1,True,False
俸銭,1,0,1,True,False
俺俺証明書,1,0,1,True,False
俺俺詐欺,1,0,1,True,False
俺女,1,0,1,True,False
俺娘,1,0,1,True,False
俺子,1,0,1,True,False
俺様,1,0,1,True,False
俺氏,1,0,1,True,False
俺流,1,0,1,True,False
俺的,1,0,1,True,False
俺等,1,0,1,True,False
俺等達,1,0,1,True,False
俺達,1,0,1,True,False
俾倪,1,0,1,True,False
倆如,1,0,1,True,False
倉主,1,0,1,True,False
倉卒,1,0,1,True,False
倉庫,1,0,1,True,False
倉庫会社,1,0,1,True,False
倉庫業,1,0,1,True,False
倉庫番,1,0,1,True,False
倉廩,1,0,1,True,False
倉敷,1,0,1,True,False
倉敷料,1,0,1,True,False
倉本,1,0,1,True,False
倉皇,1,0,1,True,False
倉稲魂,1,0,1,True,False
倉荷,1,0,1,True,False
倉頡,1,0,1,True,False
倉頡輸入法,1,0,1,True,False
個中,1,0,1,True,False
個人,1,1,2,True,True
個人主義,1,0,1,True,False
個人主義者,1,0,1,True,False
個人事務所,1,0,1,True,False
個人事業,1,0,1,True,False
個人事業主,1,0,1,True,False
