word,len,count,count_wiki,min_char_freq,nankuro_score
盛行,2,2,442,131053,3.5988094732315865
農水産,3,3,391,359383,3.5987000180406357
単音,2,2,405,505311,3.598635418459395
浜路,2,2,402,584645,3.598625146831775
仁人,2,2,361,178624,3.5985781789022875
出禁,2,2,367,174357,3.598546481168842
兼行,2,2,469,98914,3.5984669850819415
通婚,2,2,398,346163,3.59832320468451
厳守,2,2,831,73931,3.5982952514487634
青緑,2,2,681,94935,3.5982169447877554
多感,2,2,481,377101,3.5981820010797705
平声,2,2,381,329026,3.5980860738466807
肉欲,2,2,1081,51983,3.598002949450848
砕氷,2,2,1582,16023,3.5975507048536928
是認,2,2,878,24746,3.5974633028213994
来院,2,2,379,751784,3.5973667459321903
本腰,2,2,536,19376,3.597290198763419
外征,2,2,500,102981,3.597216780655856
所産,2,2,305,1168324,3.5972017699190206
金的,2,2,417,425022,3.597155700252423
軽妙,2,2,949,80771,3.597154744922303
残置,2,2,548,127763,3.5971180899311186
相克,2,2,641,74514,3.597026879443142
短甲,2,2,634,264278,3.596977272572574
祝儀,2,2,1087,60673,3.5969272041456044
使臣,2,2,459,328638,3.5967711596827714
木霊,2,2,489,170965,3.5967504821637406
異彩,2,2,772,110101,3.596719505479278
浅木,2,2,489,170870,3.596714273486885
顕示,2,2,752,61064,3.596690746124274
傍流,2,2,906,20168,3.596415797893501
家相,2,2,337,1014171,3.5963992609977855
八十島,3,3,403,473711,3.596379975098942
花穂,2,2,685,117570,3.5962897490814516
上棟,2,2,644,22956,3.5962698795113424
州牧,2,2,596,162808,3.59622863235075
公差,2,2,381,320631,3.5962220708795263
俗人,2,2,426,79641,3.5961612261569584
藩王,2,2,569,115595,3.5961506975516127
入域,2,2,321,1012672,3.5961356107461073
秘剣,2,2,827,114221,3.596044603401512
入唐,2,2,576,66407,3.5959713286098482
正続,2,2,348,762324,3.5958020597712443
腕章,2,2,787,65567,3.5957861064331698
流離,2,2,462,460065,3.5957208450204554
陳朝,2,2,851,20481,3.5957077787794165
繊毛,2,2,1139,30602,3.5954994268396483
猟銃,2,2,1243,29828,3.595496784308401
歳差,2,2,858,59154,3.595493658660721
塩性,2,2,523,138625,3.595333858679491
寿司店,3,3,544,126902,3.595331707659434
昨季,2,2,1212,21494,3.5953063128389307
花時,2,2,328,466433,3.5952715154159165
栄和,2,2,401,213261,3.5952325692633202
情歌,2,2,402,698652,3.5951512713337572
滅茶苦茶,4,4,871,102246,3.595123539837897
近影,2,2,409,672064,3.595093098709278
暖流,2,2,851,26448,3.5950579138219716
予稿,2,2,521,265235,3.595019286294539
爆装,2,2,511,257406,3.595009181060773
貫流,2,2,638,101119,3.594966787673229
爽快,2,2,1921,3903,3.594908035150662
廃液,2,2,575,204144,3.594890379314303
繁忙,2,2,1640,8453,3.594735831964611
評点,2,2,400,449962,3.594732754098442
包容,2,2,657,87432,3.5947277266537614
周易,2,2,598,167450,3.594674907124216
隣室,2,2,669,151097,3.594629972629293
碁石,2,2,784,26995,3.5946249941686843
見込,2,2,776,32171,3.594531569491729
旋盤,2,2,968,59439,3.594508616468503
根菜,2,2,687,113360,3.594501386427956
空家,2,2,320,1250169,3.5943397241598873
豪傑,2,2,1283,26870,3.594287166337205
葉菜,2,2,626,113360,3.5942054289428302
散華,2,2,669,217583,3.5941405713753234
相承,2,2,482,267983,3.5938957563946436
妙音,2,2,591,80771,3.5938468957680123
土竜,2,2,550,167500,3.5937810565085826
典薬,2,2,465,299091,3.5937708334997556
黒糖,2,2,868,43338,3.593735394249343
幣殿,2,2,1042,42777,3.593696099018227
妖艶,2,2,1919,5235,3.593671705684101
外積,2,2,375,372052,3.593638844807521
類話,2,2,398,566985,3.5936254339354368
鑑札,2,2,715,181002,3.593485583796072
外因,2,2,420,218798,3.5934207761013486
家信,2,2,308,1471046,3.593355766242481
軽業,2,2,416,150568,3.5933189495967035
前条,2,2,365,464886,3.59329076298371
地象,2,2,314,472288,3.5930919900881326
下問,2,2,325,783762,3.5930594745082285
箱形,2,2,674,57097,3.5929485365590383
鎮護,2,2,710,77463,3.592813532963362
所伝,2,2,339,667918,3.5928059907268173
煙火,2,2,824,51810,3.59276562693298
今様,2,2,466,481243,3.592709069179962
同署,2,2,487,93736,3.5926574110920546
臨安,2,2,527,170669,3.5926123192862582
紙業,2,2,392,196355,3.5925948888228723
刺胞,2,2,949,85577,3.5925393438035114
解糖,2,2,700,43338,3.5924871250518122
門柱,2,2,768,33428,3.5924483086458805
薬価,2,2,562,299091,3.5924377378555086
正数,2,2,306,1316684,3.592422418547689
宣布,2,2,638,262860,3.592421913510176
月極,2,2,524,264054,3.592335100249965
借受,2,2,771,44669,3.592226994568102
安貞,2,2,600,92610,3.5921561899694536
振袖,2,2,1353,10883,3.5921276980437433
魚座,2,2,656,137279,3.592098476046349
為人,2,2,352,181836,3.5920854821216146
香木,2,2,393,439527,3.591972333649717
右筆,2,2,568,307749,3.5919154756009837
定植,2,2,355,314537,3.5919076628665545
立后,2,2,566,50801,3.591892034508459
潤沢,2,2,853,28551,3.5918702429149114
暗刻,2,2,846,135498,3.5918158117427215
腕木,2,2,591,65567,3.5918051362227823
天永,2,2,414,416274,3.59175373805577
絶後,2,2,434,238950,3.5916283529094097
外箱,2,2,557,57097,3.591552739604893
買付,2,2,701,91742,3.5915360297801184
穂先,2,2,640,117570,3.5914272110757812
帰山,2,2,323,446281,3.5913934691746836
円唇,2,2,1540,7347,3.5913514992490283
全霊,2,2,467,170965,3.591316754660889
網状,2,2,757,44923,3.591206558859188
護符,2,2,818,39028,3.591145841271758
無風,2,2,465,478906,3.591131527787713
西家,2,2,304,1473237,3.591082609237807
足先,2,2,477,459373,3.5910064601541647
寒波,2,2,835,44740,3.590940023801235
美肌,2,2,955,7768,3.5908618448166605
座禅,2,2,896,31489,3.590840641783389
慰留,2,2,978,29997,3.59070694795661
光熱,2,2,531,209942,3.5906996709440913
遺命,2,2,458,370486,3.5906326915858493
気位,2,2,334,1181576,3.590572940238899
繰上,2,2,936,3677,3.5904854049571915
花屋敷,3,3,517,184286,3.590479821994438
変転,2,2,332,1095126,3.5903777712486677
権助,2,2,523,381500,3.5903637673742828
督促,2,2,723,43429,3.5903173020399404
抱負,2,2,1396,9869,3.5902595785531526
遊山,2,2,399,164014,3.5902448343849604
安宿,2,2,474,269562,3.59022970416492
薄膜,2,2,1664,27722,3.5901979973150815
篤姫,2,2,1255,29137,3.590185600276377
玉虫,2,2,729,92982,3.590062039052081
静粛,2,2,1027,23732,3.5900161602700735
豆本,2,2,389,77033,3.5899653265483655
粗大,2,2,565,13543,3.5899597102553145
小袋,2,2,543,67286,3.5899403877225233
某国,2,2,818,4092,3.589932788428391
農山村,3,3,328,359383,3.589873458124106
風媒,2,2,816,45854,3.5897995652924806
親潮,2,2,635,117983,3.5897970221089444
離昇,2,2,582,230450,3.5897773744571033
投了,2,2,445,522580,3.589716377485752
引見,2,2,428,477550,3.5896901041691356
縮約,2,2,621,133088,3.589506197738081
近村,2,2,343,884882,3.58947387642214
誤審,2,2,850,75322,3.5892511067592583
脇道,2,2,487,70560,3.5891846268756975
家筋,2,2,568,79860,3.589168874983806
準則,2,2,601,236507,3.5891624560516253
詩形,2,2,568,119518,3.5891374861079175
仲見世,3,3,414,174023,3.589085050436785
調香,2,2,447,439527,3.5890737699246165
愛飲,2,2,699,60321,3.588992406771541
実検,2,2,360,520384,3.5888930090811737
府庁,2,2,648,119580,3.588882956880828
首筋,2,2,741,79860,3.588865172903973
善美,2,2,457,233426,3.588823156492014
肩章,2,2,920,28447,3.5888021692784493
喪主,2,2,642,28110,3.5887635661724424
質権,2,2,495,461372,3.5886701190736243
巨頭,2,2,584,214717,3.5886356229467316
融雪,2,2,829,129860,3.588579758122403
駅路,2,2,460,267422,3.58854799620021
原審,2,2,412,239009,3.588526082966921
読取,2,2,497,279209,3.588379745554324
上肢,2,2,687,15024,3.5882733898585806
内港,2,2,357,445353,3.5882118626062853
詩編,2,2,500,119518,3.588086825391888
浮雲,2,2,907,79936,3.5880652435606244
木型,2,2,385,455121,3.588007289072492
上布,2,2,368,273790,3.587974740431782
赤帯,2,2,559,294789,3.5879550232583357
巡拝,2,2,982,74297,3.587903161817394
孝道,2,2,414,147173,3.5878148547589297
片男波,3,3,516,178210,3.587735081122186
書付,2,2,378,498998,3.587629149196761
餌食,2,2,1384,4249,3.5875725733335733
予断,2,2,452,458181,3.587529612114783
弓張,2,2,848,45376,3.587465425159638
非戦,2,2,402,214033,3.587424454089785
慈恩,2,2,1397,35762,3.5872699088755846
断簡,2,2,668,116948,3.5871527636621527
白痴,2,2,844,27678,3.5871222173749526
掘割,2,2,878,63095,3.587085016888579
地縛,2,2,647,14867,3.5870795710992773
土葬,2,2,614,90458,3.587052343857952
義歯,2,2,604,77197,3.5870112681017456
車屋,2,2,328,933702,3.5869518260182343
生没,2,2,352,341706,3.5868327477413375
短毛,2,2,697,165459,3.5868115068431843
万力,2,2,493,140692,3.5867975411119097
商議,2,2,332,598967,3.5867954773458783
残照,2,2,666,127763,3.5867566141607234
兵乱,2,2,531,209098,3.5864583699889714
敗残,2,2,687,127763,3.5863228808660637
心頭,2,2,435,477504,3.586177838990634
花町,2,2,433,466433,3.586126299162137
回付,2,2,416,498998,3.5860666811280066
連写,2,2,356,389995,3.5859251525264977
律動,2,2,399,197434,3.5857982783397264
初花,2,2,389,466433,3.5857874210742393
革質,2,2,519,353012,3.5855960212361078
見世,2,2,302,927786,3.5855959163744924
唐門,2,2,648,66407,3.585586678672622
暗算,2,2,660,135498,3.585468477989548
気門,2,2,349,907588,3.585400191965863
満山,2,2,345,299443,3.5853710963253542
献体,2,2,346,507743,3.5853393667829265
皇軍,2,2,398,458170,3.5851937507177007
立宗,2,2,366,348744,3.585145310736978
雌性,2,2,863,11486,3.5851106654442972
那由多,3,3,474,163886,3.5850786278315385
労政,2,2,411,295064,3.5850213899959953
秀峰,2,2,817,49901,3.5849603006251365
玉依姫,3,3,539,101900,3.584955087113742
激写,2,2,654,146465,3.584887844251151
籠手,2,2,603,24915,3.584619505996993
黒百合,3,3,389,287401,3.5845494148808754
鉄刀,2,2,582,74277,3.5845326227493626
評者,2,2,425,449962,3.5844603670155624
激白,2,2,585,146465,3.5843907249640234
誓願,2,2,1463,13266,3.584367228126263
別状,2,2,373,708683,3.584337383925061
裸婦,2,2,1303,17867,3.5842830982382523
落陽,2,2,526,391165,3.5842796073143166
肥育,2,2,656,61776,3.584191039758129
絵伝,2,2,537,211791,3.584142190248178
随身,2,2,533,65422,3.584044411211372
開裂,2,2,497,61338,3.583984772999069
町筋,2,2,628,79860,3.5839699458367544
既往,2,2,1024,78161,3.5839580769325243
単三,2,2,377,505311,3.5839519514228
倹約,2,2,1500,2003,3.5839507206161074
払拭,2,2,2801,3306,3.58392970703762
断線,2,2,400,458181,3.5839253764373877
不遜,2,2,1141,4151,3.583792383392313
曲想,2,2,391,414492,3.5837705474134243
兄嫁,2,2,1160,24818,3.583656397838973
残務,2,2,524,127763,3.5836208277840775
牧羊,2,2,1217,19023,3.5835963141859466
性根,2,2,388,464305,3.5835109489224832
祝電,2,2,592,60673,3.583344636954658
巾着,2,2,1134,8163,3.5833296057319703
等温,2,2,482,296749,3.583318457383174
発赤,2,2,337,294789,3.5832954898557228
近頃,2,2,815,22585,3.5832889294982397
仏性,2,2,482,168383,3.5832334518740123
今秋,2,2,502,395971,3.5831017604131983
侍所,2,2,619,34847,3.583061268609266
行革,2,2,339,353012,3.582913482050913
快調,2,2,587,112324,3.582866338685313
氷雪,2,2,962,70472,3.5827622003144084
観想,2,2,472,414492,3.582731693155138
群小,2,2,430,178415,3.5826812450035157
株数,2,2,362,658780,3.5826679321328827
小技,2,2,307,854680,3.5825884839976903
重訳,2,2,457,263389,3.5825193335750645
桁数,2,2,861,11595,3.5824179327479415
週休,2,2,590,260912,3.5822966433714023
暗夜,2,2,695,135498,3.582282091055141
来期,2,2,306,1167782,3.5822590858754113
藩祖,2,2,807,115595,3.5821094130362843
意趣,2,2,551,93947,3.58206694346194
空賊,2,2,625,54013,3.582022087037557
世継,2,2,345,471214,3.5818049011091904
心意,2,2,346,815214,3.5816985283552487
楽土,2,2,331,875961,3.581636140306509
空室,2,2,407,394998,3.581496657510108
肉球,2,2,542,129151,3.5813843846103453
秋色,2,2,501,395971,3.5813123069581287
麦茶,2,2,1119,36182,3.5813058377922307
真神,2,2,309,924917,3.5812911011990556
条虫,2,2,686,92982,3.5812315186010855
銅製,2,2,674,47056,3.5811863580834493
歳末,2,2,823,59154,3.581062337771443
招請,2,2,909,72594,3.581058869343578
純化,2,2,472,169146,3.581056551534498
草笛,2,2,1113,18500,3.5810281578407084
係属,2,2,388,588903,3.5809644331497443
干潮,2,2,961,75777,3.580926076812851
検波,2,2,477,448685,3.580839350515575
早馬,2,2,477,276647,3.580773221873522
筆順,2,2,539,330897,3.580736947901527
毛人,2,2,346,165459,3.580725399593785
激烈,2,2,1073,36387,3.5807050129604026
肉厚,2,2,865,112600,3.580657948970953
要否,2,2,453,155199,3.5803870520920977
産婆,2,2,865,12386,3.580336680488614
奇病,2,2,659,129670,3.580300921967905
穀倉,2,2,993,17293,3.5802778042927574
署内,2,2,486,93736,3.5802443220176126
池泉,2,2,555,321831,3.5802406967704625
職階,2,2,511,260412,3.580219942634127
比肩,2,2,955,28447,3.580156338483932
害悪,2,2,506,278564,3.5801402320749407
社風,2,2,322,478906,3.580124103477449
崖下,2,2,842,7628,3.5801204288631716
怪死,2,2,517,202690,3.5801076300390138
心線,2,2,349,815214,3.5801071296909424
栄進,2,2,505,213261,3.5800298151438548
拝受,2,2,664,74297,3.5800147932280657
客分,2,2,355,377221,3.5799494736874258
南郊,2,2,601,70244,3.5799300841166515
天府,2,2,378,530175,3.579923511163644
親藩,2,2,617,115595,3.5797369158720147
望見,2,2,472,259692,3.5796887564080833
退店,2,2,385,772580,3.579686255656971
魔手,2,2,319,446801,3.579546620528085
眉間,2,2,782,8161,3.5795416908209496
床材,2,2,700,95051,3.57949833864379
生卵,2,2,581,29559,3.579392113157798
虎子,2,2,508,41432,3.579348872342168
入魂,2,2,688,22465,3.5792955990237765
耐圧,2,2,876,55713,3.579250866899643
鉱毒,2,2,1005,67723,3.5791366748803215
祭式,2,2,470,128585,3.5791031698686986
他州,2,2,583,138642,3.5790684545559497
豆乳,2,2,947,77033,3.5790547446031518
房室,2,2,540,322633,3.5790336380399452
乳白,2,2,599,120758,3.5789955773705056
他行,2,2,409,138642,3.578942741731079
数独,2,2,366,590843,3.5789092928910904
上弦,2,2,511,51619,3.578854057562638
左義長,3,3,353,265755,3.578831758461575
修景,2,2,503,262417,3.5788090315497247
全盲,2,2,771,13624,3.5786863813956264
無援,2,2,470,376392,3.5786845369964126
女傑,2,2,636,26870,3.578679782256779
変造,2,2,339,1011074,3.578672296798997
玉将,2,2,485,401028,3.5786571285913165
貞永,2,2,697,92610,3.5786043713957376
粒度,2,2,601,41568,3.5785986856481315
炎天,2,2,600,60403,3.578584084180475
長旅,2,2,354,301569,3.5785474050987585
俗世,2,2,500,79641,3.578525817981517
圏域,2,2,845,15482,3.57845363390536
易学,2,2,325,167450,3.578370779466595
重婚,2,2,425,346163,3.5783026702296654
湯船,2,2,685,98743,3.578300669858762
背水,2,2,457,168514,3.578232765240347
本症,2,2,356,97187,3.578227557640729
仮病,2,2,594,203720,3.578211166597436
西征,2,2,516,102981,3.578188774943444
本剤,2,2,433,39020,3.578154480321416
占用,2,2,436,112607,3.5780452173815975
今夏,2,2,584,181070,3.578040745315195
美人局,3,3,302,296448,3.5779954561863345
脈絡,2,2,960,89220,3.5779790463535894
灯明,2,2,524,66158,3.5778297960654433
結縁,2,2,543,88478,3.577724979051962
七夜,2,2,736,96560,3.577612520655608
中印,2,2,342,221055,3.5775091443849725
神紋,2,2,537,66591,3.5774824247160737
迎賓,2,2,1948,8032,3.577334998084474
九星,2,2,510,312481,3.5773034684365035
経師,2,2,345,581068,3.577224404039179
抱擁,2,2,1971,9869,3.5771331397106314
希有,2,2,492,168122,3.577074482136179
激痛,2,2,1026,42358,3.576999705810821
蚕業,2,2,726,8751,3.5769465490389187
良俗,2,2,673,79641,3.5769289443577303
退潮,2,2,571,117983,3.5768337585970187
荒事,2,2,384,140466,3.5767797414806832
称揚,2,2,707,37795,3.576772524598179
雑技,2,2,470,274823,3.5767431276081263
苦笑,2,2,996,69402,3.5767393577377855
暴食,2,2,608,166406,3.5767221743322093
長暦,2,2,471,77599,3.5767173713183498
国璽,2,2,842,2910,3.576506964025286
未到,2,2,703,118278,3.5764865973480386
暗室,2,2,645,135498,3.5764419298326517
至急,2,2,777,43442,3.5764413686055607
諸賢,2,2,793,83408,3.5763633805731523
末男,2,2,446,311964,3.5763374465009634
突堤,2,2,1039,23734,3.5762212103402984
紙袋,2,2,870,67286,3.5761577098913526
来援,2,2,410,376392,3.576139599462002
西麓,2,2,784,14186,3.5760195821151015
力仕事,3,3,310,305755,3.5759828390168296
大叔母,3,3,463,36077,3.5759590406146993
外陰,2,2,477,92442,3.5758967344088175
副本,2,2,397,56390,3.575817044543718
海禁,2,2,433,174357,3.575807711495062
往古,2,2,580,89129,3.5758012228548677
遠目,2,2,393,264938,3.57577807765754
窯元,2,2,994,7141,3.5756681108240764
従量,2,2,541,302941,3.575634122698867
鳥綱,2,2,775,71493,3.5755836325409556
徳性,2,2,377,469705,3.5755437612929017
角材,2,2,530,326840,3.57551866755415
胸中,2,2,522,29935,3.5755062805480846
銘菓,2,2,1204,36472,3.5754712422395265
集束,2,2,501,117350,3.575442269898259
等角,2,2,460,326840,3.5754380042856937
誘起,2,2,651,120378,3.5754272785236694
反例,2,2,497,282513,3.5754051689281754
華語,2,2,440,272247,3.575319831918989
喝采,2,2,2700,7190,3.575180111414653
空運,2,2,308,1250169,3.575154412090501
満面,2,2,423,299443,3.575139413646051
田紳,2,2,540,25672,3.5750865376869054
真南,2,2,340,924917,3.575064634676659
酒米,2,2,591,151289,3.5750475166302764
金平糖,3,3,449,43338,3.575020831879428
戦陣,2,2,459,95428,3.575020666426696
古注,2,2,321,975365,3.5749729667409835
貫目,2,2,482,101119,3.5749469907876135
平癒,2,2,746,10081,3.5749071506298904
異字,2,2,488,287189,3.57488446370503
外圧,2,2,387,240834,3.57485668458957
縦線,2,2,578,71730,3.574798873473669
茶話,2,2,520,122235,3.5747744143729996
落球,2,2,416,399075,3.574613254745735
桜吹雪,3,3,809,129860,3.574578051177599
排便,2,2,674,117409,3.574561439670086
無銭,2,2,758,38097,3.5745267041947217
池坊,2,2,923,30387,3.574517734935985
風切,2,2,516,306454,3.5744357160446123
北満,2,2,384,299443,3.5743872210191987
耐食,2,2,763,55713,3.574373555000239
給金,2,2,423,279946,3.5742878310063766
精兵,2,2,471,303079,3.574260521443443
長雨,2,2,446,96268,3.574217112164577
神判,2,2,313,781365,3.5742013479559827
実費,2,2,446,153167,3.5741794246043908
強直,2,2,410,517490,3.574099978181339
油槽,2,2,1339,12514,3.5740713679060345
泥流,2,2,785,27861,3.5739365593189154
肩車,2,2,665,28447,3.573920885426453
東漢,2,2,391,140947,3.5738224713341644
直門,2,2,363,823195,3.573779688900443
才気,2,2,527,111404,3.573748112625913
紛糾,2,2,1854,8735,3.573693447618359
墓域,2,2,579,83709,3.5736357388761246
赤玉,2,2,539,294789,3.5735785274105676
正見,2,2,310,927786,3.5735527665375852
無味,2,2,430,526118,3.5735204075693616
残額,2,2,828,125023,3.573497423897776
鶏卵,2,2,1775,15416,3.573409288883325
銃後,2,2,480,112943,3.5733702691715727
俗物,2,2,452,79641,3.5733408353777616
息災,2,2,634,232771,3.5733354177065055
山型,2,2,303,455121,3.573301242173886
排尿,2,2,1161,28041,3.5732685226113663
小像,2,2,311,697447,3.573267348640053
軍紀,2,2,330,910720,3.5731460531248125
常体,2,2,300,816130,3.573022590984804
投融資,3,3,486,154179,3.572884753301942
火祭,2,2,635,128585,3.5728843514390194
適量,2,2,541,290407,3.5728814765624204
啓上,2,2,462,75301,3.572870452120795
円座,2,2,597,158424,3.5728260762769573
利器,2,2,373,493175,3.5727709980535964
正負,2,2,438,183319,3.572709608085852
義解,2,2,327,1079016,3.5727083156398685
応徳,2,2,441,469705,3.5726591962531433
連句,2,2,486,74430,3.572431021080062
火竜,2,2,599,167500,3.572393921079444
神授,2,2,350,451539,3.5723417727872997
栄花,2,2,557,213261,3.5722990458116404
寄人,2,2,331,178621,3.5722777440127174
小米,2,2,330,520405,3.572163265974735
凍死,2,2,772,27578,3.57186201064681
孤軍,2,2,612,50265,3.571770911568117
貧者,2,2,677,42319,3.57173836709236
同慶,2,2,384,205510,3.5717250276963837
的屋,2,2,413,425022,3.571693193734532
内儀,2,2,460,106068,3.5716163913949996
自失,2,2,338,350083,3.5715927887549306
神髄,2,2,674,21100,3.5715775105118213
位格,2,2,335,870216,3.571553879936822
口金,2,2,303,1266548,3.5714753479651646
亜流,2,2,521,181120,3.5714555855789856
天功,2,2,426,266354,3.571331573430686
仕法,2,2,392,305755,3.571321346414712
受肉,2,2,573,129151,3.5712969404815142
母数,2,2,392,381822,3.571276161211757
幼君,2,2,812,85365,3.5711102112388753
必読,2,2,491,279209,3.570915970952383
近郷,2,2,469,245089,3.5708998776660676
寄場,2,2,356,178621,3.5708863004118676
初冬,2,2,532,86131,3.570706775542324
浮名,2,2,445,79936,3.5706689104324214
栄達,2,2,561,213261,3.570585147803167
条規,2,2,439,464886,3.5704666477045777
見得,2,2,336,927786,3.5704437118466013
餓鬼,2,2,1474,12225,3.570233235243853
原簿,2,2,592,33346,3.5701937558138654
係官,2,2,422,588903,3.570175117919601
再見,2,2,381,607699,3.5701148045219737
政商,2,2,336,598967,3.570057269894429
拝所,2,2,504,74297,3.57001193303401
扶余,2,2,1214,24361,3.569955304069422
義軍,2,2,313,1107345,3.5698519223759657
定礎,2,2,427,94807,3.5697786022049076
昭栄,2,2,431,213261,3.5697721442148076
真土,2,2,352,875961,3.5697304236574947
承保,2,2,412,267983,3.5697145533838963
宮門,2,2,340,907588,3.5696793054680658
試走,2,2,426,437200,3.569645861972311
矢文,2,2,374,202025,3.5694983059184318
鬼子,2,2,422,84452,3.5694757880220678
王母,2,2,403,381822,3.569343538985481
雪代,2,2,397,129860,3.5692983220483
天仁,2,2,461,178624,3.569253531888209
陰湿,2,2,1154,34418,3.5692056334400064
社友,2,2,321,410766,3.5691830796452795
払込,2,2,1638,19292,3.569131539588233
諸神,2,2,395,244748,3.5691170041200517
聖都,2,2,411,290302,3.56907248680404
難儀,2,2,723,106068,3.568984261231496
眼病,2,2,706,78967,3.568904676005497
熟達,2,2,741,56823,3.5688943682213417
炊飯,2,2,1507,5994,3.568853548849164
遊休,2,2,660,164014,3.5688472677761185
魚竜,2,2,754,137279,3.568805703885273
落盤,2,2,591,179119,3.5687546214480292
切支丹,3,3,553,120815,3.56873362965334
催涙,2,2,1157,4714,3.568667260423257
快復,2,2,579,112324,3.5686571520233574
私書,2,2,464,143497,3.568610371745174
嘱望,2,2,1092,15695,3.568567097032134
廃番,2,2,329,594330,3.5685226717899816
川船,2,2,322,421359,3.568451105222961
永暦,2,2,700,77599,3.5683879242024856
延髄,2,2,1002,21100,3.568384942826479
不買,2,2,558,91742,3.568276696714307
焼損,2,2,881,90251,3.5682539220390472
発句,2,2,431,74430,3.56822793420058
虚弱,2,2,1172,43957,3.5681662585929343
旧主,2,2,391,206113,3.5681028128813033
勇名,2,2,402,122884,3.567860980726122
古希,2,2,493,168122,3.5678276215109
海曹,2,2,528,61213,3.5677945127418154
白酒,2,2,550,151289,3.567779537396632
貯木,2,2,610,39109,3.56774749842816
人災,2,2,308,232771,3.567701474408123
放漫,2,2,343,381070,3.5676687726692085
馬肉,2,2,538,129151,3.567661601103719
月明,2,2,307,680975,3.567586105325045
寿限無,3,3,511,126902,3.567584598632152
端午,2,2,710,116133,3.567546598238759
白浪,2,2,619,86919,3.5675437061803614
相撲人,3,3,368,79720,3.5674804427362625
遺恨,2,2,1379,3644,3.5674678859386457
器質,2,2,455,480288,3.567450808241
来県,2,2,343,754593,3.5673520921446027
蓋然,2,2,915,23654,3.567229260942952
寮歌,2,2,938,11600,3.5671737489644313
河港,2,2,433,445353,3.5670413279576243
軍票,2,2,442,212752,3.5670223824394975
碁聖,2,2,944,26995,3.56692226990665
金竜,2,2,461,167500,3.5669221960159274
鋭角,2,2,1010,17494,3.56690945751612
角化,2,2,391,326840,3.5668650204125676
礼式,2,2,446,136002,3.5668570489416838
祭儀,2,2,838,106068,3.5668495759522574
同港,2,2,320,445353,3.5668367531617724
施肥,2,2,625,61776,3.5667795256879815
弾着,2,2,546,190639,3.5666779243068927
球威,2,2,561,87763,3.5666719778593325
奇声,2,2,655,129670,3.5663431468504827
追捕,2,2,564,205551,3.566318013524947
初耳,2,2,709,21123,3.5663179897576693
御上,2,2,325,349525,3.566217703560615
徐行,2,2,730,7672,3.5661882728129255
懐妊,2,2,1499,25027,3.5661567669395664
口火,2,2,380,423876,3.566126555096225
縦列,2,2,655,71730,3.5660463011902976
無茶苦茶,4,4,699,102246,3.5659833612417704
現勢,2,2,349,384382,3.565889879195373
入湯,2,2,479,98743,3.565860994078346
名台詞,3,3,305,526235,3.565857679703064
臨戦,2,2,393,170669,3.5658093628196523
唇音,2,2,901,7347,3.565694464351564
抱合,2,2,651,9869,3.56565611211652
愛刀,2,2,619,74277,3.5656558346960026
黙秘,2,2,984,31831,3.565594377678252
治暦,2,2,508,77599,3.5655245696426436
存否,2,2,454,155199,3.5654887615927526
観望,2,2,493,259692,3.5654791216324453
遊歴,2,2,457,164014,3.565478066704849
湯気,2,2,526,98743,3.5653126274751976
野伏,2,2,450,84369,3.565270809652041
諸人,2,2,302,244748,3.5650089206465507
丸石,2,2,455,216073,3.5649891998116354
再入,2,2,323,607699,3.5647509656478054
排熱,2,2,732,117409,3.5643428901357583
天来,2,2,303,1167782,3.564328952477625
康元,2,2,436,278767,3.5642513094255692
官公署,3,3,435,93736,3.5642359749539687
増車,2,2,370,375273,3.564097288685341
酒精,2,2,640,151289,3.564005100347908
積善,2,2,558,233426,3.564001196241915
川波,2,2,313,448685,3.563953484674589
寡婦,2,2,1460,7688,3.563908196003225
村境,2,2,373,403736,3.5637749054190584
同輩,2,2,455,82445,3.563677611369516
砂土,2,2,525,131035,3.5636708334692404
画譜,2,2,443,81711,3.56365123354129
乙未,2,2,790,56378,3.5636401283457113
冥福,2,2,811,14074,3.5635870256488364
骨組,2,2,475,119361,3.5634111452804285
雄鶏,2,2,939,15416,3.563378986336412
勝算,2,2,366,407615,3.5631549759467944
雲霧,2,2,1026,30690,3.5631426315250305
偽札,2,2,825,58310,3.563141451466489
美称,2,2,312,928027,3.5630100657346304
漁具,2,2,768,83994,3.5629822277069483
枝豆,2,2,936,77033,3.5629587901656032
丹田,2,2,372,120815,3.5629438075001003
鮮烈,2,2,929,36387,3.5629335855690645
彫金,2,2,604,44718,3.562871709419522
硬骨,2,2,943,61990,3.56285800875731
甚内,2,2,657,17620,3.5628470977714173
軍律,2,2,443,197434,3.56284009710983
泥岩,2,2,825,27861,3.5627617999156476
堆肥,2,2,1482,14527,3.5627481638413876
余程,2,2,641,104308,3.5627180244423737
下根,2,2,329,464305,3.5626597859614657
末木,2,2,384,311964,3.5626153272419763
遺愛,2,2,434,370486,3.562611748945807
変声,2,2,409,329026,3.5624528458514853
短銃,2,2,698,112943,3.5623720726442176
伴走,2,2,816,32950,3.5623357754038447
早漏,2,2,1146,10688,3.562317754054156
原泉,2,2,347,355054,3.562248540805242
幕板,2,2,559,266608,3.562197047129578
水屋,2,2,300,933702,3.562159322785604
錦木,2,2,594,40607,3.5621291563844717
大敵,2,2,327,112396,3.5619552955976985
