direction,start_row,start_col,length,word,source_csv
down,2,6,4,日本料理,ocr_results_20250724_135815729_iOS_251206_224732.csv
down,0,7,2,金品,ocr_results_20250724_135815729_iOS_251206_224732.csv
across,0,0,4,文語文法,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,0,5,3,名人芸,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,1,4,2,証文,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,2,0,2,人前,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,2,3,2,武人,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,2,6,2,同人,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,3,1,3,文芸家,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,3,5,2,銀行,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,4,6,2,一者,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,5,0,2,武将,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,6,2,2,役人,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,7,0,3,道楽者,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,7,4,4,武者修行,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,4,0,4,文武両道,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,0,2,2,文字,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,3,2,2,芸術,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,6,2,2,役者,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,2,3,2,武家,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,5,3,2,大人,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,1,4,2,証人,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,4,4,2,街道,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,0,5,2,名文,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,2,6,4,同行一人,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,0,7,3,芸能人,ocr_results_20250724_135820377_iOS_251206_224739.csv
down,6,7,2,飛行,ocr_results_20250724_135820377_iOS_251206_224739.csv
across,0,0,4,同名異人,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,2,2,2,名論,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,3,0,3,動物園,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,3,9,3,私物化,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,4,3,2,人気,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,4,8,2,十人,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,5,2,2,大工,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,5,7,2,毎年,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,6,0,2,大将,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,6,3,4,生物発光,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,6,8,4,一念発起,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,7,2,2,一命,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,8,0,3,明年度,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,8,6,2,道人,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,9,3,4,語学留学,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,9,8,4,奇人変人,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,10,0,3,大記録,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,10,6,2,先日,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,11,10,2,年首,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,12,2,4,無念無想,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,12,7,4,無記名式,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,13,0,3,一大事,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,14,3,4,広大無辺,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,14,8,4,無芸大食,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,2,0,2,発動,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,12,0,3,春一番,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,0,1,2,名門,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,8,1,4,年代記物,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,2,2,2,名園,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,12,2,2,無事,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,0,3,3,人生論,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,4,3,4,人工生命,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,3,4,2,生気,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,8,4,3,通学路,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,5,5,3,再発見,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,11,5,2,発想,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,8,6,4,道学先生,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,13,6,2,一辺,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,7,7,2,本人,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,0,8,3,老大家,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,4,8,4,十年一日,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,0,10,4,水生植物,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,5,10,3,出発点,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,11,10,2,年式,ocr_results_20250724_135833788_iOS_251206_224751.csv
down,13,11,2,日食,ocr_results_20250724_135833788_iOS_251206_224751.csv
across,0,0,2,一家,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,0,3,4,一挙一動,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,0,8,4,上代仮名,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,0,15,2,理想,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,0,18,4,学長代行,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,0,23,2,三家,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,1,0,4,大名旅行,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,1,7,2,大体,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,1,12,4,電気分解,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,1,21,4,人間国宝,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,2,16,3,土地勘,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,2,20,2,無偏,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,3,3,2,流流,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,3,8,4,驚天動地,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,3,13,3,紀行文,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,4,16,4,料理教室,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,4,21,4,国務長官,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,5,3,2,作文,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,5,10,2,大用,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,5,15,2,名地,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,6,2,2,古家,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,6,12,4,長編小説,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,7,0,3,中生代,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,7,4,4,野生動物,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,7,11,2,大所,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,7,21,2,実物,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,8,8,4,大人料金,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,8,13,4,女主人公,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,9,7,2,元物,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,10,4,4,小生意気,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,10,11,2,説数,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,11,1,3,高学年,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,11,12,4,地方分権,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,11,19,2,養分,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,12,0,2,時分,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,12,3,2,行名,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,12,6,2,大杯,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,12,16,4,生生化育,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,12,23,2,主文,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,13,4,3,医学書,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,13,10,2,無名,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,13,15,2,合体,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,13,20,3,山小屋,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,14,2,2,国論,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,14,7,4,品質管理,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,14,12,4,現地時間,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,14,23,2,正解,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,15,3,4,説話文学,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,15,10,2,無駄,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,15,15,2,小物,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,15,20,4,事大主義,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,16,14,2,本間,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,16,19,2,生物,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,17,11,4,人馬一体,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,17,16,4,事務総長,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,17,21,4,気分一新,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,18,3,4,体育大会,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,18,10,2,名目,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,18,15,2,原理,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,18,20,2,時流,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,19,0,4,人事部長,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,19,12,4,気体燃料,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,19,22,3,平家麗,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,0,2,地中,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,14,0,4,民主国家,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,1,2,家名,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,7,1,3,生織物,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,11,1,3,高分子,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,17,1,3,大小事,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,2,2,古代,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,9,2,3,流動学,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,13,2,2,分国,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,16,2,2,名工,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,3,2,一行,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,8,3,2,一転,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,11,3,2,年行,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,14,3,3,論説文,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,2,4,2,他流,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,7,4,2,野分,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,12,4,2,名医,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,17,4,2,生育,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,5,3,一個人,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,5,2,共生,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,13,5,4,学級文庫,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,18,5,2,大分,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,7,6,2,動機,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,12,6,2,大書,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,17,6,2,一会,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,7,2,人物,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,9,7,4,元気一杯,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,16,7,2,風流,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,8,2,上体,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,5,8,2,自生,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,8,8,2,大物,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,13,8,3,地質学,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,17,8,3,大発生,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,2,9,3,御天気,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,10,2,仮家,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,5,10,2,大路,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,8,10,2,料国,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,18,10,2,名代,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,7,11,2,大金,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,12,11,2,学名,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,1,12,2,電文,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,12,2,長所,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,9,12,4,文数地区,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,16,12,2,名馬,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,13,2,義気,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,5,13,2,小編,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,8,13,2,女物,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,13,13,3,大地主,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,17,13,3,一字体,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,1,14,4,分列行進,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,14,3,小坊主,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,10,14,3,無分別,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,16,14,2,本体,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,15,2,理解,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,5,15,2,名説,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,13,15,4,合間小間,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,18,15,2,原料,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,4,16,2,料地,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,7,16,2,大公,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,1,17,4,耕地整理,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,17,2,学力,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,9,17,4,後生一生,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,16,17,2,学務,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,4,18,2,教生,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,17,18,3,総主語,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,19,2,長身,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,3,19,2,分室,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,19,2,一双,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,11,19,2,養育,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,2,20,2,無地,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,8,20,4,大義名分,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,15,20,2,事物,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,18,20,2,時法,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,21,3,行人偏,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,4,21,2,国使,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,7,21,2,実家,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,17,21,2,気流,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,3,22,2,教務,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,22,2,異物,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,9,22,3,無気味,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,15,22,3,主成分,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,4,23,3,長寿国,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,0,24,2,家宝,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,3,24,2,代官,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,6,24,4,人文地理,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,11,24,4,長文読解,ocr_results_20250724_135847627_iOS_251206_224834.csv
down,16,24,2,生新,ocr_results_20250724_135847627_iOS_251206_224834.csv
across,0,0,4,所得分配,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,0,12,4,予行演習,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,0,19,3,学生服,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,0,23,2,手先,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,1,4,4,場外馬券,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,1,11,2,一定,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,1,16,4,国定公園,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,1,21,2,地物,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,2,13,4,御家大事,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,3,1,3,書院番,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,3,19,4,一時停車,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,4,0,2,株券,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,4,3,3,出版物,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,4,9,4,白地手形,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,4,16,4,名人上手,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,5,2,2,万世,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,5,8,2,法書,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,5,13,4,内国貨物,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,5,22,3,書物芸,ocr_results_20250724_135904035_iOS_251206_224915.csv
across,6,1,2,権化,ocr_results_20250724_135904035_iOS_251206_224915.csv
